total_num_hired,total_num_left,total_num_promoted,org_saturation_day,vp_team_size_skew,director_team_size_skew,manager_team_size_skew,mean_days_between_hires,mean_days_between_promotions,mean_days_between_leavings,seed,weight_employed,weight_promoted,weight_change,weight_left,min_employees_for_leaving,min_events_per_week,max_events_per_day,max_events_per_type
172,72,105,207,0.833,1.6,1.933,2.09,3.12,4.89,17,5,4,3,2,10,1,7,2
171,71,116,280,0.833,1.5,1.2,2.1,2.84,4.99,18,5,4,3,2,10,1,7,2
163,63,112,206,1.111,2.2,1.233,2.22,3.14,5.58,19,5,4,3,2,10,1,7,2
168,68,115,184,1.111,1.267,1.167,2.16,2.96,5.0,0,5,4,3,2,10,1,7,3
180,81,119,270,1.111,1.8,1.8,2.03,2.92,4.39,1,5,4,3,2,10,1,7,3
176,76,101,222,1.667,1.2,1.178,2.07,3.22,4.65,2,5,4,3,2,10,1,7,3
185,86,145,205,0.833,2.2,1.467,1.9,2.38,4.11,3,5,4,3,2,10,1,7,3
171,71,102,184,1.111,1.8,1.929,2.14,3.52,4.86,4,5,4,3,2,10,1,7,3
174,74,122,254,1.111,3.8,1.767,2.1,2.59,4.82,5,5,4,3,2,10,1,7,3
182,85,123,210,1.667,2.1,0.889,2.01,2.81,4.12,6,5,4,3,2,10,1,7,3
172,72,113,199,1.667,4.0,1.033,2.12,3.14,4.89,7,5,4,3,2,10,1,7,3
165,65,108,214,1.667,2.0,1.267,2.16,3.16,5.31,8,5,4,3,2,10,1,7,3
166,67,101,209,1.667,1.867,3.0,2.21,3.4,5.24,9,5,4,3,2,10,1,7,3
166,66,143,240,1.667,0.0,1.267,2.18,2.36,5.08,10,5,4,3,2,10,1,7,3
159,59,103,218,1.111,1.8,1.311,2.25,3.26,5.81,11,5,4,3,2,10,1,7,3
166,66,89,158,0.833,1.6,2.1,2.18,4.02,5.46,12,5,4,3,2,10,1,7,3
166,66,101,164,1.667,2.1,3.067,2.17,3.44,5.26,13,5,4,3,2,10,1,7,3
158,58,86,174,1.667,0.95,1.289,2.31,4.11,6.05,14,5,4,3,2,10,1,7,3
167,67,102,222,1.111,3.1,1.4,2.17,3.35,5.32,15,5,4,3,2,10,1,7,3
156,56,115,266,0.833,2.0,0.8,2.33,3.03,6.33,16,5,4,3,2,10,1,7,3
155,55,100,212,0.833,1.733,1.5,2.34,3.52,6.46,17,5,4,3,2,10,1,7,3
163,63,108,214,3.333,1.25,1.4,2.24,3.11,5.71,18,5,4,3,2,10,1,7,3
166,67,92,174,1.667,1.4,2.4,2.2,3.85,5.38,19,5,4,3,2,10,1,7,3
162,62,113,249,1.667,1.9,1.733,2.24,3.08,5.34,0,5,4,3,2,10,1,8,2
161,62,128,220,1.111,1.65,1.0,2.26,2.75,5.77,1,5,4,3,2,10,1,8,2
175,75,132,226,1.111,0.0,1.333,2.08,2.54,4.57,2,5,4,3,2,10,1,8,2
164,64,113,209,1.111,2.9,1.2,2.22,3.03,5.49,3,5,4,3,2,10,1,8,2
162,62,110,207,1.667,4.4,1.5,2.25,3.24,5.74,4,5,4,3,2,10,1,8,2
171,71,121,210,0.833,1.533,3.4,2.14,2.99,5.14,5,5,4,3,2,10,1,8,2
166,66,99,243,1.111,2.4,1.5,2.19,3.56,5.43,6,5,4,3,2,10,1,8,2
171,72,114,231,1.111,1.8,1.0,2.14,3.12,4.97,7,5,4,3,2,10,1,8,2
169,70,105,200,3.333,1.65,1.3,2.13,3.12,4.94,8,5,4,3,2,10,1,8,2
162,62,123,214,1.667,1.667,1.467,2.23,2.8,5.67,9,5,4,3,2,10,1,8,2
157,57,86,141,0.833,2.333,1.4,2.29,4.15,5.89,10,5,4,3,2,10,1,8,2
167,67,105,213,3.333,0.867,1.6,2.13,3.29,5.09,11,5,4,3,2,10,1,8,2
155,56,92,161,1.667,3.2,1.044,2.35,3.85,6.18,12,5,4,3,2,10,1,8,2
173,73,123,230,1.667,2.1,1.4,2.12,2.81,4.88,13,5,4,3,2,10,1,8,2
159,59,142,280,0.833,1.533,1.8,2.28,2.47,5.88,14,5,4,3,2,10,1,8,2
169,70,99,212,1.0,0.0,1.7,2.16,3.44,5.16,15,5,4,3,2,10,1,8,2
165,65,116,216,1.667,0.0,1.244,2.22,3.06,5.45,16,5,4,3,2,10,1,8,2
154,55,97,196,1.111,1.0,1.767,2.31,3.64,6.43,17,5,4,3,2,10,1,8,2
157,57,98,191,1.111,1.7,1.4,2.27,3.53,6.16,18,5,4,3,2,10,1,8,2
164,64,107,160,1.667,1.75,1.333,2.21,3.29,5.33,19,5,4,3,2,10,1,8,2
176,77,104,200,1.111,3.4,2.0,2.05,3.38,4.55,0,5,4,3,2,10,1,8,3
157,57,96,183,0.833,1.6,1.2,2.33,3.73,6.25,1,5,4,3,2,10,1,8,3
165,65,108,190,1.111,1.25,0.933,2.21,3.08,5.31,2,5,4,3,2,10,1,8,3
167,67,100,173,1.667,2.0,1.833,2.16,3.34,5.35,3,5,4,3,2,10,1,8,3
163,64,107,221,1.667,3.2,1.311,2.22,3.25,5.25,4,5,4,3,2,10,1,8,3
178,79,126,218,1.667,0.0,1.6,2.03,2.81,4.33,5,5,4,3,2,10,1,8,3
166,66,109,188,1.111,0.967,2.867,2.19,3.09,5.45,6,5,4,3,2,10,1,8,3
169,69,119,218,3.333,2.5,1.333,2.14,2.68,5.15,7,5,4,3,2,10,1,8,3
171,71,101,143,1.111,1.467,1.6,2.13,3.49,4.96,8,5,4,3,2,10,1,8,3
181,81,134,250,1.111,0.0,1.786,2.02,2.59,4.35,9,5,4,3,2,10,1,8,3
175,75,117,203,1.667,4.4,1.5,2.09,3.03,4.66,10,5,4,3,2,10,1,8,3
166,66,109,181,1.111,0.0,1.7,2.16,3.24,5.26,11,5,4,3,2,10,1,8,3
168,69,113,219,1.111,1.8,1.286,2.14,3.08,5.15,12,5,4,3,2,10,1,8,3
154,54,92,188,1.111,1.8,1.8,2.35,3.25,6.58,13,5,4,3,2,10,1,8,3
172,72,124,232,1.111,1.25,1.333,2.08,2.79,4.93,14,5,4,3,2,10,1,8,3
151,51,90,192,1.111,1.35,1.7,2.41,3.7,6.84,15,5,4,3,2,10,1,8,3
160,62,111,211,1.111,1.133,1.6,2.21,3.02,5.77,16,5,4,3,2,10,1,8,3
162,63,97,182,1.111,2.4,1.233,2.19,3.41,5.06,17,5,4,3,2,10,1,8,3
163,63,91,180,1.667,1.08,1.1,2.23,3.89,5.52,18,5,4,3,2,10,1,8,3
172,72,113,192,0.833,2.4,1.567,2.08,3.08,4.82,19,5,4,3,2,10,1,8,3
172,72,113,241,1.111,1.467,1.633,2.1,3.01,4.82,0,5,4,3,2,10,2,6,2
172,72,111,182,1.0,0.0,0.867,2.13,3.15,4.83,1,5,4,3,2,10,2,6,2
166,66,101,220,1.667,2.3,1.867,2.16,3.41,5.28,2,5,4,3,2,10,2,6,2
161,61,115,211,0.833,4.0,1.0,2.19,2.97,5.63,3,5,4,3,2,10,2,6,2
165,65,122,232,1.667,1.533,1.667,2.21,2.85,5.44,4,5,4,3,2,10,2,6,2
164,64,120,299,1.667,3.6,1.333,2.2,2.6,5.54,5,5,4,3,2,10,2,6,2
152,52,91,191,1.111,1.533,1.8,2.29,3.6,6.65,6,5,4,3,2,10,2,6,2
164,64,108,180,0.667,3.2,1.4,2.23,3.21,5.62,7,5,4,3,2,10,2,6,2
159,59,123,208,1.667,2.9,1.533,2.29,2.83,6.02,8,5,4,3,2,10,2,6,2
159,59,95,198,1.667,1.4,2.115,2.29,3.54,6.07,9,5,4,3,2,10,2,6,2
167,68,112,173,1.667,2.0,2.267,2.17,3.16,5.16,10,5,4,3,2,10,2,6,2
157,58,94,177,0.833,1.4,3.667,2.29,3.76,6.25,11,5,4,3,2,10,2,6,2
171,71,112,192,3.333,1.55,1.267,2.14,3.01,5.06,12,5,4,3,2,10,2,6,2
161,62,105,241,3.333,3.0,1.0,2.26,3.32,5.75,13,5,4,3,2,10,2,6,2
161,62,123,208,1.667,1.8,3.071,2.27,2.85,5.82,14,5,4,3,2,10,2,6,2
171,71,116,193,1.667,1.4,1.067,2.14,2.94,5.07,15,5,4,3,2,10,2,6,2
166,66,124,243,1.667,1.4,1.6,2.16,2.84,5.06,16,5,4,3,2,10,2,6,2
159,59,106,172,1.667,1.2,2.714,2.3,3.11,6.14,17,5,4,3,2,10,2,6,2
171,72,100,158,1.111,1.667,1.633,2.08,3.32,4.97,18,5,4,3,2,10,2,6,2
168,68,102,175,1.667,3.2,1.367,2.17,3.28,5.16,19,5,4,3,2,10,2,6,2
158,58,81,151,1.111,1.6,1.433,2.31,4.1,5.67,0,5,4,3,2,10,2,6,3
182,82,133,229,3.333,2.1,2.133,1.99,2.59,4.32,1,5,4,3,2,10,2,6,3
172,73,117,214,1.667,1.7,1.833,2.11,3.0,4.93,2,5,4,3,2,10,2,6,3
174,74,122,222,1.667,1.9,3.4,2.1,2.83,4.85,3,5,4,3,2,10,2,6,3
171,71,122,241,1.667,1.733,1.2,2.14,2.89,5.0,4,5,4,3,2,10,2,6,3
168,68,104,200,1.667,1.9,1.2,2.13,3.33,5.13,5,5,4,3,2,10,2,6,3
162,62,105,286,1.111,4.6,1.2,2.22,3.33,5.44,6,5,4,3,2,10,2,6,3
163,64,114,236,0.833,2.2,1.086,2.24,2.87,5.56,7,5,4,3,2,10,2,6,3
162,62,117,196,3.0,2.556,1.567,2.25,2.97,5.66,8,5,4,3,2,10,2,6,3
168,68,116,246,1.667,2.0,1.067,2.18,3.04,5.13,9,5,4,3,2,10,2,6,3
168,69,130,299,3.333,1.733,0.889,1.92,2.4,5.15,10,5,4,3,2,10,2,6,3
165,67,117,201,0.833,1.8,0.933,2.21,3.04,5.35,11,5,4,3,2,10,2,6,3
169,69,110,159,0.833,1.467,1.667,2.16,3.15,5.25,12,5,4,3,2,10,2,6,3
160,61,103,182,1.667,1.1,2.429,2.18,3.23,5.8,13,5,4,3,2,10,2,6,3
163,66,117,174,1.667,2.9,2.067,2.23,3.02,5.38,14,5,4,3,2,10,2,6,3
152,53,91,207,1.667,1.6,0.911,2.38,3.88,6.62,15,5,4,3,2,10,2,6,3
170,70,101,185,1.111,2.1,1.3,2.15,3.37,5.04,16,5,4,3,2,10,2,6,3
163,64,96,187,1.0,0.889,1.467,2.19,3.28,5.62,17,5,4,3,2,10,2,6,3
175,76,142,262,3.333,4.4,1.385,2.09,2.46,4.65,18,5,4,3,2,10,2,6,3
156,56,105,202,1.111,3.3,1.467,2.35,3.27,6.15,19,5,4,3,2,10,2,6,3
181,82,97,181,1.111,3.2,1.867,2.01,3.54,4.35,0,5,4,3,2,10,2,7,2
183,83,126,172,3.333,4.0,1.178,2.0,2.71,4.29,1,5,4,3,2,10,2,7,2
157,57,93,169,1.667,1.6,1.667,2.31,3.55,5.79,2,5,4,3,2,10,2,7,2
163,63,100,200,1.111,3.8,1.289,2.19,3.44,5.35,3,5,4,3,2,10,2,7,2
165,66,121,250,1.667,2.1,1.222,2.1,2.64,5.42,4,5,4,3,2,10,2,7,2
175,75,115,219,1.667,3.4,1.2,2.09,2.97,4.54,5,5,4,3,2,10,2,7,2
181,81,123,218,1.667,1.45,2.533,1.96,2.77,4.16,6,5,4,3,2,10,2,7,2
160,60,92,211,1.667,1.5,0.778,2.25,3.76,5.85,7,5,4,3,2,10,2,7,2
163,63,108,218,1.111,0.0,1.967,2.24,3.24,5.73,8,5,4,3,2,10,2,7,2
163,63,105,215,1.667,1.7,1.6,2.23,3.32,5.52,9,5,4,3,2,10,2,7,2
168,68,114,250,3.333,1.45,2.933,2.16,3.03,4.97,10,5,4,3,2,10,2,7,2
166,67,109,236,1.5,3.0,1.044,2.18,3.07,5.32,11,5,4,3,2,10,2,7,2
166,66,119,264,1.667,1.7,1.133,2.19,2.75,5.2,12,5,4,3,2,10,2,7,2
158,58,101,188,1.0,0.722,1.767,2.32,3.45,5.91,13,5,4,3,2,10,2,7,2
168,68,122,232,1.667,1.8,1.533,2.17,2.82,5.28,14,5,4,3,2,10,2,7,2
169,69,125,174,3.333,1.8,2.381,2.12,2.77,5.04,15,5,4,3,2,10,2,7,2
164,66,112,177,1.111,1.933,0.933,2.23,3.05,5.51,16,5,4,3,2,10,2,7,2
159,60,93,203,0.833,4.6,1.533,2.28,3.37,5.85,17,5,4,3,2,10,2,7,2
170,70,111,219,1.667,1.533,1.833,2.14,3.15,5.12,18,5,4,3,2,10,2,7,2
167,67,107,162,1.667,1.6,1.867,2.17,3.32,5.18,19,5,4,3,2,10,2,7,2
162,62,96,196,1.111,2.8,1.2,2.24,3.59,5.36,0,5,4,3,2,10,2,7,3
168,68,122,212,1.667,1.92,2.133,2.17,2.86,5.27,1,5,4,3,2,10,2,7,3
165,65,89,205,0.833,1.05,0.883,2.2,3.86,5.14,2,5,4,3,2,10,2,7,3
162,62,120,174,1.667,1.733,1.667,2.24,2.88,5.39,3,5,4,3,2,10,2,7,3
165,65,116,221,1.111,2.2,1.8,2.21,3.03,5.45,4,5,4,3,2,10,2,7,3
158,59,113,217,1.667,2.2,1.667,2.31,3.11,6.03,5,5,4,3,2,10,2,7,3
169,69,143,261,1.667,2.8,1.6,2.12,2.49,5.04,6,5,4,3,2,10,2,7,3
170,70,118,211,1.667,4.0,1.7,2.12,2.97,5.04,7,5,4,3,2,10,2,7,3
178,78,106,187,1.111,1.04,1.8,2.03,3.3,4.55,8,5,4,3,2,10,2,7,3
172,74,101,194,1.667,1.7,1.433,2.13,3.48,4.56,9,5,4,3,2,10,2,7,3
168,68,98,207,1.667,3.0,1.667,2.17,3.59,5.31,10,5,4,3,2,10,2,7,3
160,60,90,229,1.667,2.8,1.367,2.29,3.96,5.98,11,5,4,3,2,10,2,7,3
159,60,104,178,1.667,2.1,1.467,2.29,3.36,5.95,12,5,4,3,2,10,2,7,3
164,64,118,209,1.111,1.7,1.7,2.17,2.93,5.25,13,5,4,3,2,10,2,7,3
160,61,125,212,1.667,0.0,1.1,2.27,2.81,5.5,14,5,4,3,2,10,2,7,3
182,82,128,217,1.111,3.0,1.533,1.99,2.76,4.38,15,5,4,3,2,10,2,7,3
174,74,128,229,1.667,1.667,1.633,2.08,2.61,4.74,16,5,4,3,2,10,2,7,3
163,63,96,142,1.111,0.0,1.833,2.25,3.63,5.44,17,5,4,3,2,10,2,7,3
173,74,97,225,1.0,2.444,1.4,2.1,3.3,4.82,18,5,4,3,2,10,2,7,3
173,73,95,218,1.667,1.5,1.156,2.12,3.53,4.89,19,5,4,3,2,10,2,7,3
158,58,87,140,1.667,1.5,1.8,2.31,4.12,6.02,0,5,4,3,2,10,2,8,2
167,67,119,220,1.111,2.0,1.5,2.18,2.64,5.3,1,5,4,3,2,10,2,8,2
158,58,86,174,1.111,1.5,1.267,2.3,3.95,6.19,2,5,4,3,2,10,2,8,2
167,67,108,174,3.333,3.6,2.733,2.19,3.21,5.17,3,5,4,3,2,10,2,8,2
154,54,76,161,0.833,3.0,1.356,2.29,4.37,6.21,4,5,4,3,2,10,2,8,2
171,71,131,227,1.667,2.05,2.571,2.14,2.72,5.04,5,5,4,3,2,10,2,8,2
167,69,111,207,0.833,2.0,1.533,2.18,3.09,5.15,6,5,4,3,2,10,2,8,2
167,69,105,164,1.111,2.4,2.867,2.14,3.38,5.15,7,5,4,3,2,10,2,8,2
178,78,133,240,3.333,1.5,1.607,2.06,2.69,4.27,8,5,4,3,2,10,2,8,2
171,72,101,191,0.833,1.3,1.929,2.14,3.2,4.93,9,5,4,3,2,10,2,8,2
174,75,120,227,1.111,3.5,1.3,2.09,2.76,4.77,10,5,4,3,2,10,2,8,2
172,72,107,221,1.667,2.0,1.533,2.04,3.15,4.68,11,5,4,3,2,10,2,8,2
162,62,103,202,1.111,2.4,1.733,2.24,3.42,5.52,12,5,4,3,2,10,2,8,2
177,79,118,276,1.111,3.4,1.833,2.06,2.97,4.41,13,5,4,3,2,10,2,8,2
156,57,85,168,1.0,1.556,2.933,2.34,4.08,6.34,14,5,4,3,2,10,2,8,2
162,62,78,162,1.111,2.4,1.5,2.24,4.47,5.34,15,5,4,3,2,10,2,8,2
173,75,111,215,1.111,1.7,1.8,2.11,3.2,4.84,16,5,4,3,2,10,2,8,2
164,65,107,236,1.667,3.7,1.133,2.14,3.08,5.25,17,5,4,3,2,10,2,8,2
168,68,123,196,3.333,1.4,1.133,2.18,2.84,5.34,18,5,4,3,2,10,2,8,2
167,68,103,203,1.667,1.8,1.933,2.16,3.42,5.13,19,5,4,3,2,10,2,8,2
170,70,108,201,1.667,2.3,3.333,2.13,3.18,5.06,0,5,4,3,2,10,2,8,3
174,74,103,203,1.111,5.6,1.5,2.09,3.33,4.86,1,5,4,3,2,10,2,8,3
159,59,120,198,1.667,1.8,1.4,2.28,2.87,5.93,2,5,4,3,2,10,2,8,3
173,73,125,282,1.667,1.2,1.7,2.1,2.68,4.82,3,5,4,3,2,10,2,8,3
161,63,110,196,1.667,1.333,1.022,2.26,3.21,5.63,4,5,4,3,2,10,2,8,3
170,71,115,179,1.667,1.4,2.048,2.12,3.07,5.07,5,5,4,3,2,10,2,8,3
163,63,86,197,1.111,2.1,1.321,2.25,4.0,5.45,6,5,4,3,2,10,2,8,3
159,59,114,233,0.833,3.8,1.244,2.27,3.04,6.02,7,5,4,3,2,10,2,8,3
165,65,106,206,1.111,1.7,1.9,2.2,3.17,5.47,8,5,4,3,2,10,2,8,3
156,57,106,240,1.111,1.7,0.881,2.28,3.32,6.02,9,5,4,3,2,10,2,8,3
160,60,97,236,1.111,1.35,1.467,2.25,3.32,5.88,10,5,4,3,2,10,2,8,3
155,56,110,212,1.111,1.4,1.786,2.31,3.12,6.42,11,5,4,3,2,10,2,8,3
173,74,119,184,1.667,3.2,1.371,2.12,2.9,4.86,12,5,4,3,2,10,2,8,3
169,70,102,203,1.111,2.067,1.1,2.15,3.43,5.14,13,5,4,3,2,10,2,8,3
159,59,99,187,3.333,1.467,1.133,2.3,3.52,6.12,14,5,4,3,2,10,2,8,3
171,71,124,232,1.667,1.0,0.933,2.14,2.85,5.01,15,5,4,3,2,10,2,8,3
158,59,89,144,0.833,2.1,1.933,2.3,3.99,5.78,16,5,4,3,2,10,2,8,3
176,78,103,177,1.667,2.3,1.667,2.07,3.35,4.47,17,5,4,3,2,10,2,8,3
179,79,116,217,1.667,5.4,1.6,2.02,3.03,4.49,18,5,4,3,2,10,2,8,3
175,75,136,169,3.333,1.133,2.867,2.09,2.55,4.8,19,5,4,3,2,10,2,8,3
183,83,97,171,1.111,1.6,1.222,2.0,3.6,4.16,0,5,4,3,2,20,1,6,2
160,61,90,187,1.0,1.556,1.267,2.28,3.72,5.82,1,5,4,3,2,20,1,6,2
156,57,89,194,1.667,1.5,1.3,2.35,3.89,6.27,2,5,4,3,2,20,1,6,2
162,62,98,187,1.111,1.8,1.8,2.25,3.54,5.57,3,5,4,3,2,20,1,6,2
183,86,124,219,1.111,2.0,1.2,1.99,2.8,4.05,4,5,4,3,2,20,1,6,2
157,58,93,189,3.333,1.6,1.5,2.29,3.74,6.04,5,5,4,3,2,20,1,6,2
174,75,116,162,0.833,3.3,2.2,2.08,3.03,4.81,6,5,4,3,2,20,1,6,2
167,67,122,214,1.667,2.0,1.633,2.15,2.79,4.92,7,5,4,3,2,20,1,6,2
178,79,110,207,1.667,2.2,1.733,2.06,3.17,4.49,8,5,4,3,2,20,1,6,2
164,65,84,203,3.333,1.8,1.933,2.15,3.71,5.47,9,5,4,3,2,20,1,6,2
169,70,97,163,1.667,1.9,1.533,2.15,3.61,4.97,10,5,4,3,2,20,1,6,2
161,62,94,166,1.0,1.889,1.7,2.27,3.72,5.72,11,5,4,3,2,20,1,6,2
172,75,104,170,3.333,2.333,1.208,2.06,3.31,4.59,12,5,4,3,2,20,1,6,2
160,60,97,180,1.667,2.2,1.857,2.29,3.6,5.63,13,5,4,3,2,20,1,6,2
165,66,96,205,3.333,1.5,3.0,2.21,3.61,5.37,14,5,4,3,2,20,1,6,2
158,58,88,166,1.667,5.0,1.567,2.31,4.01,5.98,15,5,4,3,2,20,1,6,2
173,74,101,170,3.333,2.1,1.0,2.02,3.3,4.71,16,5,4,3,2,20,1,6,2
168,68,98,220,1.111,3.8,1.733,2.18,3.54,5.0,17,5,4,3,2,20,1,6,2
166,68,97,179,0.833,1.333,1.633,2.21,3.6,5.22,18,5,4,3,2,20,1,6,2
166,66,92,171,1.667,1.6,2.067,2.19,3.82,5.31,19,5,4,3,2,20,1,6,2
173,74,127,236,0.833,4.2,1.567,2.02,2.65,4.77,0,5,4,3,2,20,1,6,3
182,83,121,260,1.111,1.133,1.286,1.99,2.9,4.22,1,5,4,3,2,20,1,6,3
157,57,86,178,1.111,1.4,2.933,2.31,3.87,5.93,2,5,4,3,2,20,1,6,3
149,50,100,190,0.833,3.4,1.786,2.45,3.43,7.16,3,5,4,3,2,20,1,6,3
151,51,90,184,0.833,2.6,1.2,2.29,3.69,6.52,4,5,4,3,2,20,1,6,3
165,65,82,145,1.111,1.9,1.893,2.19,4.23,5.38,5,5,4,3,2,20,1,6,3
169,70,99,183,1.111,4.0,0.967,2.12,3.5,5.06,6,5,4,3,2,20,1,6,3
161,61,93,155,1.111,1.05,1.9,2.23,3.37,5.68,7,5,4,3,2,20,1,6,3
171,71,101,211,1.111,1.4,1.433,2.1,3.42,4.7,8,5,4,3,2,20,1,6,3
166,69,84,195,3.333,1.7,1.357,2.21,4.18,5.06,9,5,4,3,2,20,1,6,3
162,64,94,192,1.667,1.9,2.667,2.2,3.55,5.52,10,5,4,3,2,20,1,6,3
168,68,94,218,1.667,0.0,1.5,2.16,3.55,5.15,11,5,4,3,2,20,1,6,3
157,57,84,162,0.833,1.333,1.733,2.24,3.88,5.86,12,5,4,3,2,20,1,6,3
163,63,116,208,3.333,2.2,1.0,2.25,2.97,5.52,13,5,4,3,2,20,1,6,3
161,61,78,135,0.833,1.8,1.289,2.27,4.44,5.88,14,5,4,3,2,20,1,6,3
177,77,109,243,1.111,1.4,1.333,2.06,3.14,4.55,15,5,4,3,2,20,1,6,3
165,65,98,180,3.333,1.4,1.467,2.16,3.15,5.22,16,5,4,3,2,20,1,6,3
163,63,116,204,1.5,2.556,1.333,2.23,2.94,5.52,17,5,4,3,2,20,1,6,3
157,58,83,181,1.111,2.1,1.267,2.21,4.05,6.05,18,5,4,3,2,20,1,6,3
168,68,104,153,3.333,3.0,3.143,2.18,3.37,4.93,19,5,4,3,2,20,1,6,3
167,67,99,196,3.333,2.1,1.133,2.19,3.55,5.2,0,5,4,3,2,20,1,7,2
171,72,112,172,1.111,2.2,1.1,2.08,3.07,4.87,1,5,4,3,2,20,1,7,2
176,76,129,196,1.111,6.6,1.133,2.07,2.68,4.57,2,5,4,3,2,20,1,7,2
168,68,124,175,0.667,2.1,1.467,2.15,2.68,5.12,3,5,4,3,2,20,1,7,2
169,70,108,184,1.111,1.333,1.567,2.17,3.26,4.94,4,5,4,3,2,20,1,7,2
167,68,94,159,1.111,1.2,1.633,2.12,3.65,5.19,5,5,4,3,2,20,1,7,2
174,74,129,211,0.833,1.5,1.767,2.06,2.64,4.37,6,5,4,3,2,20,1,7,2
173,73,102,217,3.333,1.2,1.5,2.07,3.35,4.61,7,5,4,3,2,20,1,7,2
165,65,99,219,1.667,3.2,1.156,2.19,3.51,5.2,8,5,4,3,2,20,1,7,2
163,63,104,174,1.111,1.067,1.5,2.25,3.34,5.53,9,5,4,3,2,20,1,7,2
163,63,102,178,0.833,4.4,1.5,2.18,3.34,5.35,10,5,4,3,2,20,1,7,2
167,67,95,169,0.833,1.5,1.567,2.19,3.62,5.15,11,5,4,3,2,20,1,7,2
164,65,103,201,1.111,1.48,2.067,2.22,3.27,5.38,12,5,4,3,2,20,1,7,2
160,60,92,180,1.667,1.2,1.4,2.25,3.63,5.68,13,5,4,3,2,20,1,7,2
166,67,103,200,1.111,0.0,2.4,2.18,3.38,5.3,14,5,4,3,2,20,1,7,2
170,70,110,225,3.333,2.1,1.833,2.14,3.05,4.9,15,5,4,3,2,20,1,7,2
164,64,96,184,3.333,1.1,1.8,2.21,3.66,5.19,16,5,4,3,2,20,1,7,2
170,72,88,199,1.111,2.5,1.571,2.15,3.72,4.9,17,5,4,3,2,20,1,7,2
167,68,104,172,1.667,3.2,1.333,2.14,3.26,5.18,18,5,4,3,2,20,1,7,2
171,71,98,191,0.833,1.267,1.9,2.11,3.48,4.87,19,5,4,3,2,20,1,7,2
160,61,95,200,1.111,3.4,1.167,2.16,3.63,5.63,0,5,4,3,2,20,1,7,3
169,70,116,206,1.667,3.6,1.467,2.17,2.97,5.01,1,5,4,3,2,20,1,7,3
177,78,102,202,1.111,1.4,1.667,2.07,3.48,4.49,2,5,4,3,2,20,1,7,3
162,63,92,165,0.75,0.0,1.767,2.24,3.82,5.61,3,5,4,3,2,20,1,7,3
159,59,113,243,1.111,1.8,1.833,2.28,3.12,5.86,4,5,4,3,2,20,1,7,3
174,74,114,196,1.111,1.08,3.067,2.07,2.91,4.66,5,5,4,3,2,20,1,7,3
156,56,87,201,1.111,2.133,1.067,2.31,3.95,6.27,6,5,4,3,2,20,1,7,3
172,72,110,263,0.833,2.2,1.2,2.13,3.01,4.8,7,5,4,3,2,20,1,7,3
173,73,100,197,1.111,0.0,1.867,2.1,3.56,4.85,8,5,4,3,2,20,1,7,3
167,68,98,234,1.0,1.667,1.0,2.1,3.33,5.21,9,5,4,3,2,20,1,7,3
167,67,91,195,1.667,0.7,1.9,2.1,3.69,5.03,10,5,4,3,2,20,1,7,3
166,67,88,208,1.111,1.2,3.667,2.15,4.1,5.41,11,5,4,3,2,20,1,7,3
166,67,102,189,0.833,1.6,1.033,2.19,3.21,5.2,12,5,4,3,2,20,1,7,3
182,82,102,143,1.667,1.9,1.357,2.01,3.46,4.01,13,5,4,3,2,20,1,7,3
158,58,88,197,0.833,1.5,1.378,2.3,3.86,6.05,14,5,4,3,2,20,1,7,3
162,64,80,172,1.111,3.0,1.967,2.26,4.42,5.48,15,5,4,3,2,20,1,7,3
168,68,93,164,3.333,1.8,1.633,2.17,3.76,5.09,16,5,4,3,2,20,1,7,3
175,75,112,238,1.667,1.9,1.767,2.0,3.05,4.53,17,5,4,3,2,20,1,7,3
169,69,96,174,1.667,1.933,2.733,2.12,3.6,4.99,18,5,4,3,2,20,1,7,3
167,67,104,177,1.111,1.867,2.933,2.18,3.42,5.27,19,5,4,3,2,20,1,7,3
164,68,91,158,1.0,1.889,1.067,2.22,3.77,5.01,0,5,4,3,2,20,1,8,2
163,64,96,183,3.333,1.25,1.7,2.22,3.64,5.4,1,5,4,3,2,20,1,8,2
173,73,125,187,1.667,1.25,2.8,2.07,2.76,4.68,2,5,4,3,2,20,1,8,2
170,70,104,172,0.833,1.8,2.4,2.09,3.24,4.84,3,5,4,3,2,20,1,8,2
167,68,94,223,0.833,2.0,1.0,2.19,3.34,5.13,4,5,4,3,2,20,1,8,2
159,59,80,211,1.111,1.3,1.867,2.3,4.32,5.93,5,5,4,3,2,20,1,8,2
152,53,83,145,1.0,2.444,1.5,2.3,4.07,6.42,6,5,4,3,2,20,1,8,2
164,64,100,178,0.833,3.1,1.036,2.22,3.06,5.44,7,5,4,3,2,20,1,8,2
169,69,104,246,1.667,1.5,1.867,2.11,3.21,5.01,8,5,4,3,2,20,1,8,2
167,68,102,164,1.667,1.8,1.429,2.09,3.37,5.24,9,5,4,3,2,20,1,8,2
157,57,105,189,1.667,2.667,1.179,2.33,3.34,6.02,10,5,4,3,2,20,1,8,2
162,63,84,164,3.333,2.0,1.267,2.25,4.17,5.39,11,5,4,3,2,20,1,8,2
165,65,94,193,1.111,1.6,1.4,2.22,3.72,5.2,12,5,4,3,2,20,1,8,2
